numero_arrete,titre,date_publication,lien,pdf_url,is_circulation,contenu_preview,file_hash,date_scrape,pdf_s3_url,poids_pdf_ko
2025-01134,Arrêté n°2025-01134 modifiant provisoirement la circulation dans plusieurs voies à Paris 20ème à l'occasion de la course des Triporteurs le 21 septembre 2025,19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01134_190920225.pdf,True,19/09/2025Arrêté n°2025-01134 modifiant provisoirement la circulation dans plusieurs voies à Paris 20ème à l'occasion de la course des Triporteurs le 21 septembre 2025,7bbdcf68,2025-12-08T05:31:05.013352,s3://parisarretes/arretes/2025/2025-01134_7bbdcf68.pdf,725.48
2025-01133,"Arrêté n°2025-01133 modifiant provisoirement la circulation dans certaines voies à Paris Centre, à l’occasion du défilé L’Oréal le 29 septembre 2025",19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01133.pdf,True,"19/09/2025Arrêté n°2025-01133 modifiant provisoirement la circulation dans certaines voies à Paris Centre, à l’occasion du défilé L’Oréal le 29 septembre 2025",384f4b68,2025-12-08T05:31:05.013522,s3://parisarretes/arretes/2025/2025-01133_384f4b68.pdf,65.14
2025-01132,Arrêté n°2025-01132 modifiant provisoirement la circulation dans plusieurs voies de Paris 17ème le 27 septembre 2025 à l’occasion de la manifestation sportive « SENTEZ-VOUS SPORT »,19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01132.pdf,True,19/09/2025Arrêté n°2025-01132 modifiant provisoirement la circulation dans plusieurs voies de Paris 17ème le 27 septembre 2025 à l’occasion de la manifestation sportive « SENTEZ-VOUS SPORT »,03652d00,2025-12-08T05:31:05.013693,s3://parisarretes/arretes/2025/2025-01132_03652d00.pdf,73.09
2025-01131,"Arrêté n°2025-01131 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 7ème, le 29 septembre 2025",19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_202501131_19092025.pdf,True,"19/09/2025Arrêté n°2025-01131 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 7ème, le 29 septembre 2025",a54bb4a8,2025-12-08T05:31:05.013866,s3://parisarretes/arretes/2025/2025-01131_a54bb4a8.pdf,67.62
2025-01127,"Arrêté n° 2025-01127 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 8ème, le 2 octobre 2025",19/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf_202501127_19_septembre_2025.pdf,True,"19/09/2025Arrêté n° 2025-01127 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris 8ème, le 2 octobre 2025",0897c57a,2025-12-08T05:31:05.014635,s3://parisarretes/arretes/2025/2025-01127_0897c57a.pdf,867.7
2025-01118,Arrêté n°2025-01118 modifiant provisoirement la circulation dans plusieurs voies de Paris le 28 septembre 2025 à l’occasion de la 46ème édition de la course pédestre « Paris-Versailles »,16/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_course_pedestre_paris_versailles_pdf.pdf,True,16/09/2025Arrêté n°2025-01118 modifiant provisoirement la circulation dans plusieurs voies de Paris le 28 septembre 2025 à l’occasion de la 46ème édition de la course pédestre « Paris-Versailles »,b2af2b5b,2025-12-08T05:31:05.017798,s3://parisarretes/arretes/2025/2025-01118_b2af2b5b.pdf,77.31
2025-01117,Arrêté n°2025-01117 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre le Paris Saint-Germain Football Club et ...,16/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf_5.pdf,True,16/09/2025Arrêté n°2025-01117 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre ,4bbee38b,2025-12-08T05:31:05.018403,s3://parisarretes/arretes/2025/2025-01117_4bbee38b.pdf,169.76
2025-01116,Arrêté n°2025-01116 modifiant provisoirement la circulation dans certaines voies de Paris 12ème et de Charenton-le-Pont à l’occasion de la course pédestre « MEMORUN » le 21 septembre 2025,16/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01116_16092025.pdf,True,16/09/2025Arrêté n°2025-01116 modifiant provisoirement la circulation dans certaines voies de Paris 12ème et de Charenton-le-Pont à l’occasion de la course pédestre « MEMORUN » le 21 septembre 2025,ef9d6277,2025-12-08T05:31:05.018697,s3://parisarretes/arretes/2025/2025-01116_ef9d6277.pdf,74.78
2025-01110,Arrêté n°2025-01110 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris à l’occasion des Journées Européennes du Patrimoine les 20 et 21 septembre 2025,16/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01110_16092025_0.pdf,True,16/09/2025Arrêté n°2025-01110 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris à l’occasion des Journées Européennes du Patrimoine les 20 et 21 septembre 2025,adac0946,2025-12-08T05:31:05.020261,s3://parisarretes/arretes/2025/2025-01110_adac0946.pdf,68.89
2025-01109,"Arrêté n°2025-01109 du 15 septembre 2025 modifiant provisoirement la circulation rue Laure Diebold à Pais 8ème, le 21 septembre 2025, à l'occasion de la 21me édition de la course ""Super Sprint Triathlon Paris 8""",15/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01109_15092025.pdf,True,"15/09/2025Arrêté n°2025-01109 du 15 septembre 2025 modifiant provisoirement la circulation rue Laure Diebold à Pais 8ème, le 21 septembre 2025, à l'occasion de la 21me édition de la course ""Super Spri",ee00a740,2025-12-08T05:31:05.020835,s3://parisarretes/arretes/2025/2025-01109_ee00a740.pdf,777.56
2025-01106,Arrêté n°2025-01106 du 15 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris Centre à l’occasion de la Course des Cafés les 20 et 21 septembre 2025,15/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_course_cafes_pdf.pdf,True,15/09/2025Arrêté n°2025-01106 du 15 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris Centre à l’occasion de la Course des Cafés les 20 et 21 sep,1eb38a29,2025-12-08T05:31:05.021437,s3://parisarretes/arretes/2025/2025-01106_1eb38a29.pdf,77.56
2025-01105,Arrêté n°2025-01105 du 15 septembre 2025 modifiant provisoirement la circulation et le stationnement dans plusieurs voies de Paris Centre et Paris 9ème,15/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01105_15092025.pdf,True,15/09/2025Arrêté n°2025-01105 du 15 septembre 2025 modifiant provisoirement la circulation et le stationnement dans plusieurs voies de Paris Centre et Paris 9ème,97074b37,2025-12-08T05:31:05.021715,s3://parisarretes/arretes/2025/2025-01105_97074b37.pdf,1299.19
2025-01099,Arrêté n°2025-01099 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l'occasion de la rencontre de football entre ...,12/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01099_12092025.pdf,True,12/09/2025Arrêté n°2025-01099 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l'occasion de la rencontre de football entre ,1d39f2d5,2025-12-08T05:31:05.024688,s3://parisarretes/arretes/2025/2025-01099_1d39f2d5.pdf,2072.81
2025-01092,"Arrêté n°2025-01092 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre, les 13 et 14 septembre 2025 à l’occasion de l’évènement « FETE DU SPORT »",11/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01092_11092025.pdf,True,"11/09/2025Arrêté n°2025-01092 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre, les 13 et 14 septembre 2025 à l’occasion de l’évènement « FETE DU SPORT »",43d16c0d,2025-12-08T05:31:05.024859,s3://parisarretes/arretes/2025/2025-01092_43d16c0d.pdf,75.29
2025-01082,"arrêté préfectoral numéro 2025-01082 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre, à l'occasion des journées européennes du Patrimoine les 20 et 21 septembre 2025",08/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01082_pdf.pdf,True,"08/09/2025arrêté préfectoral numéro 2025-01082 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre, à l'occasion des journées européennes du Patrimoine les 20 et 21 septembre 2",bb06480f,2025-12-08T05:31:05.027168,s3://parisarretes/arretes/2025/2025-01082_bb06480f.pdf,66.33
2025-01083,Arrêté n°2025-01083 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 17 et 18 septembre 2025 à l’occasion du match de phase de poule de l’UEFA Ligue des Champions entre ...,08/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01083_08092025.pdf,True,08/09/2025Arrêté n°2025-01083 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 17 et 18 septembre 2025 à l’occasion du mat,b67ddd10,2025-12-08T05:31:05.027557,s3://parisarretes/arretes/2025/2025-01083_b67ddd10.pdf,1429.82
2025-01081,"Arrêté n°2025-01081 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre, à l’occasion des Journées Européennes du Patrimoine les 20 et 21 septembre 2025",08/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01081_08092025.pdf,True,"08/09/2025Arrêté n°2025-01081 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre, à l’occasion des Journées Européennes du Patrimoine les 20 et 21 septembre 2025",095a7874,2025-12-08T05:31:05.027744,s3://parisarretes/arretes/2025/2025-01081_095a7874.pdf,68.14
2025-01073,Arrêté n°2025-01073 du 5 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre le Paris Saint-Germain Football,05/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01073_05092025.pdf,True,05/09/2025Arrêté n°2025-01073 du 5 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontr,9502dc49,2025-12-08T05:31:05.028476,s3://parisarretes/arretes/2025/2025-01073_9502dc49.pdf,169.38
2025-01071,Arrêté n°2025-01071 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris à l’occasion de la 28ème édition de la course pédestre « La Parisienne » le 14 septembre 2025,05/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01071_05092025.pdf,True,05/09/2025Arrêté n°2025-01071 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris à l’occasion de la 28ème édition de la course pédestre « La Parisienne » le 14 s,4248c874,2025-12-08T05:31:05.028859,s3://parisarretes/arretes/2025/2025-01071_4248c874.pdf,71.12
2025-01064,Arrêté préfectoral n°2025-01064 du 2 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 9 et 10 septembre 2025,02/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01064_02092025.pdf,True,02/09/2025Arrêté préfectoral n°2025-01064 du 2 septembre 2025 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt les 9 et 10 sep,e0aeb091,2025-12-08T05:31:05.030514,s3://parisarretes/arretes/2025/2025-01064_e0aeb091.pdf,1346.84
2025-01063,Arrêté n°2025-01063 abrogeant l’arrêté n° 2025-01051 du 27 août 2025 modifiant provisoirement la circulation dans plusieurs voies de Paris Centre le 5 septembre 2025,02/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01063_02092025.pdf,True,02/09/2025Arrêté n°2025-01063 abrogeant l’arrêté n° 2025-01051 du 27 août 2025 modifiant provisoirement la circulation dans plusieurs voies de Paris Centre le 5 septembre 2025,ff9ce8e7,2025-12-08T05:31:05.030697,s3://parisarretes/arretes/2025/2025-01063_ff9ce8e7.pdf,667.81
2025-01062,Arrêté préfectoral n°2025-01062 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris Centre le 6 septembre 2025,01/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01062_01092025.pdf,True,01/09/2025Arrêté préfectoral n°2025-01062 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris Centre le 6 septembre 2025,e82b2c38,2025-12-08T05:31:05.030870,s3://parisarretes/arretes/2025/2025-01062_e82b2c38.pdf,64.03
2025-01061,Arrêté n°2025-01061 modifiant provisoirement la circulation de la contre-allée avenue Kléber à Paris 16ème le 9 septembre 2025,01/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-01061_01092025.pdf,True,01/09/2025Arrêté n°2025-01061 modifiant provisoirement la circulation de la contre-allée avenue Kléber à Paris 16ème le 9 septembre 2025,4b8c65ff,2025-12-08T05:31:05.031061,s3://parisarretes/arretes/2025/2025-01061_4b8c65ff.pdf,67.34
2025-01060,Arrêté n°2025-01060 modifiant provisoirement le stationnement et la circulation rue de Galliera à Paris 16ème le 12 septembre 2025,01/09/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01060_01092025.pdf,True,01/09/2025Arrêté n°2025-01060 modifiant provisoirement le stationnement et la circulation rue de Galliera à Paris 16ème le 12 septembre 2025,61859657,2025-12-08T05:31:05.031230,s3://parisarretes/arretes/2025/2025-01060_61859657.pdf,60.96
2025-01051,Arrêté n°2025-01051 modifiant provisoirement la circulation dans plusieurs voies de Paris Centre le 5 septembre 2025 à l'occasion de l'évènement Respect Amazonia organisé par Greenpeace France,27/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2025_01051_du_27_aout_2025_sercom.pdf,True,27/08/2025Arrêté n°2025-01051 modifiant provisoirement la circulation dans plusieurs voies de Paris Centre le 5 septembre 2025 à l'occasion de l'évènement Respect Amazonia organisé par Greenpeace Fran,21b84497,2025-12-08T05:31:05.032340,s3://parisarretes/arretes/2025/2025-01051_21b84497.pdf,1066.21
2025-01044,Arrêté n°2025-01044 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre le Paris Football Club et le Football Club de Metz ...,25/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01044_25082025.pdf,True,25/08/2025Arrêté n°2025-01044 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre ,04b6b66f,2025-12-08T05:31:05.033348,s3://parisarretes/arretes/2025/2025-01044_04b6b66f.pdf,1681.33
2025-01034,"Arrêté n°2025-01034 modifiant provisoirement la circulation dans le bois de Boulogne à Paris 16ème le 31 août 2025,à l’occasion de la 10ème édition de la course pédestre « Les 10 km de l’Hexagone »",22/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01034_22082025.pdf,True,"22/08/2025Arrêté n°2025-01034 modifiant provisoirement la circulation dans le bois de Boulogne à Paris 16ème le 31 août 2025,à l’occasion de la 10ème édition de la course pédestre « Les 10 km de l’Hex",994fc8bd,2025-12-08T05:31:05.033697,s3://parisarretes/arretes/2025/2025-01034_994fc8bd.pdf,68.65
2025-01033,Arrêté n°2025-01033 modifiant provisoirement la circulation et le stationnement rue de la Victoire à Paris 9ème le 14 septembre 2025,22/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2025_01033_du_22_aout_2025_sc.pdf,True,22/08/2025Arrêté n°2025-01033 modifiant provisoirement la circulation et le stationnement rue de la Victoire à Paris 9ème le 14 septembre 2025,a697d70e,2025-12-08T05:31:05.033866,s3://parisarretes/arretes/2025/2025-01033_a697d70e.pdf,853.58
2025-01028,Arrêté n°2025-01028 modifiant provisoirement le stationnement et la circulation rue Jean Goujon à Paris 8ème les 13 et 14 septembre 2025,19/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01028_19082025.pdf,True,19/08/2025Arrêté n°2025-01028 modifiant provisoirement le stationnement et la circulation rue Jean Goujon à Paris 8ème les 13 et 14 septembre 2025,261d1669,2025-12-08T05:31:05.035033,s3://parisarretes/arretes/2025/2025-01028_261d1669.pdf,61.55
2025-01019,Arrêté n°2025-01019 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre du 19 au 21 septembre 2025,18/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2025_01019_du_18_aout_2025_sercom.pdf,True,18/08/2025Arrêté n°2025-01019 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre du 19 au 21 septembre 2025,2c8ca66b,2025-12-08T05:31:05.035775,s3://parisarretes/arretes/2025/2025-01019_2c8ca66b.pdf,852.6
2025-01020,Arrêté n°2025-01020 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre et Paris 16ème le 21 août 2025,18/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_prefectoral_n_2025_02020_du_18_aout_2025_sercom.pdf,True,18/08/2025Arrêté n°2025-01020 modifiant provisoirement la circulation dans plusieurs voies à Paris Centre et Paris 16ème le 21 août 2025,0c9011be,2025-12-08T05:31:05.035948,s3://parisarretes/arretes/2025/2025-01020_0c9011be.pdf,859.24
2025-01013,Arrêté 2025-01013 modifiant provisoirement la circulation place de la Bourse à Paris Centre le 21 août 2025,13/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01013_13082025.pdf,True,13/08/2025Arrêté 2025-01013 modifiant provisoirement la circulation place de la Bourse à Paris Centre le 21 août 2025,95a5815f,2025-12-08T05:31:05.037281,s3://parisarretes/arretes/2025/2025-01013_95a5815f.pdf,60.34
2025-01012,Arrêté n°2025-01012 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre le Paris Saint-Germain Football Club et l’Angers Sporting Club ..,13/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2025_01012_du_13_aout_2025_sercom.pdf,True,13/08/2025Arrêté n°2025-01012 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16ème et de Boulogne-Billancourt à l’occasion de la rencontre de football entre ,352999e9,2025-12-08T05:31:05.037671,s3://parisarretes/arretes/2025/2025-01012_352999e9.pdf,1410.16
2025-01008,"Arrêté n°2025-01008 modifiant provisoirement la circulation à Paris 16ème, le 20 août 2025",12/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01008_12082025.pdf,True,"12/08/2025Arrêté n°2025-01008 modifiant provisoirement la circulation à Paris 16ème, le 20 août 2025",c790257c,2025-12-08T05:31:05.037850,s3://parisarretes/arretes/2025/2025-01008_c790257c.pdf,59.47
2025-01009,Arrêté n°2025-01009 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris Centre à l’occasion du « 81ème anniversaire de la commémoration de la libération de Paris » le 25 août 2025,12/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_01009_12082025.pdf,True,12/08/2025Arrêté n°2025-01009 modifiant provisoirement le stationnement et la circulation dans certaines voies de Paris Centre à l’occasion du « 81ème anniversaire de la commémoration de la libération,e1458a41,2025-12-08T05:31:05.038242,s3://parisarretes/arretes/2025/2025-01009_e1458a41.pdf,63.34
2025-01001,Arrêté n°2025-01001 modifiant provisoirement le stationnement et la circulation à Paris 16ème et Boulogne-Billancourt à l'occasion de la rencontre de football PSG - Angers le 22 aout 2025,11/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2025_001001_du_11_aout_2025_sercom.pdf,True,11/08/2025Arrêté n°2025-01001 modifiant provisoirement le stationnement et la circulation à Paris 16ème et Boulogne-Billancourt à l'occasion de la rencontre de football PSG - Angers le 22 aout 2025,375e364c,2025-12-08T05:31:05.038599,s3://parisarretes/arretes/2025/2025-01001_375e364c.pdf,2011.07
2025-00995,"Arrêté n°2025-00995 du 08 août 2025 modifiant le stationnement et la circulation dans plusieurs voies à Paris 7ème et 15ème à l'occasion de la journée de solidarité intitulée ""la Journée des Oubliés des Vacances""",08/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-00995-08082025.pdf,True,"08/08/2025Arrêté n°2025-00995 du 08 août 2025 modifiant le stationnement et la circulation dans plusieurs voies à Paris 7ème et 15ème à l'occasion de la journée de solidarité intitulée ""la Journée des",79af9179,2025-12-08T05:31:05.039873,s3://parisarretes/arretes/2025/2025-00995_79af9179.pdf,1322.67
2025-00993,Arrêté n°2025-00993 modifiant provisoirement la circulation rue Vivienne à Paris Centre les 20 et 21 septembre 2025,06/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_00993_06082025.pdf,True,06/08/2025Arrêté n°2025-00993 modifiant provisoirement la circulation rue Vivienne à Paris Centre les 20 et 21 septembre 2025,17995e89,2025-12-08T05:31:05.040178,s3://parisarretes/arretes/2025/2025-00993_17995e89.pdf,61.68
2025-00988,"Arrêté n°2025-00988 du 5 août 2025 modifiant provisoirement le stationnement et la circulation avenue Foch à Paris 16ème, du 12 au 14 août 2025",05/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-00988_05082025.pdf,True,"05/08/2025Arrêté n°2025-00988 du 5 août 2025 modifiant provisoirement le stationnement et la circulation avenue Foch à Paris 16ème, du 12 au 14 août 2025",443a594d,2025-12-08T05:31:05.041615,s3://parisarretes/arretes/2025/2025-00988_443a594d.pdf,793.82
2025-00986,"Arrêté n°2025-00986 du 5 août 2025 modifiant provisoirement la circulation allée Henry Dunant, à l'occasion du Forum des associations du 14ème arrondissement, le 6 septembre 2025",05/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-00986_05082025.pdf,True,"05/08/2025Arrêté n°2025-00986 du 5 août 2025 modifiant provisoirement la circulation allée Henry Dunant, à l'occasion du Forum des associations du 14ème arrondissement, le 6 septembre 2025",15785dcd,2025-12-08T05:31:05.041865,s3://parisarretes/arretes/2025/2025-00986_15785dcd.pdf,723.76
2025-00987,"Arrêté n°2025-00987 modifiant provisoirement le stationnement et la circulation rue Saint-Florentin à Paris Centre et dans le 8ème arrondissement, les 15 et 16 août 2025",05/08/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025_00987_05082025.pdf,True,"05/08/2025Arrêté n°2025-00987 modifiant provisoirement le stationnement et la circulation rue Saint-Florentin à Paris Centre et dans le 8ème arrondissement, les 15 et 16 août 2025",35153bc7,2025-12-08T05:31:05.042145,s3://parisarretes/arretes/2025/2025-00987_35153bc7.pdf,63.86
2025-00924,"Arrêté n°2025-00924 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris, à l'occasion de la 112ème édition du Tour de France",18/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-00924_18072025.pdf,True,"18/07/2025Arrêté n°2025-00924 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris, à l'occasion de la 112ème édition du Tour de France",3fe07757,2025-12-08T05:31:05.048596,s3://parisarretes/arretes/2025/2025-00924_3fe07757.pdf,532.75
2025-00923,"Arrêté n°2025-00923 modifiant provisoirement la circulation dans certaines voies de Paris 19ème le 26 et 27 juillet 2025, à l’occasion du Festival Paris l’Été",18/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2025-00923.pdf,True,"18/07/2025Arrêté n°2025-00923 modifiant provisoirement la circulation dans certaines voies de Paris 19ème le 26 et 27 juillet 2025, à l’occasion du Festival Paris l’Été",2c0b480a,2025-12-08T05:31:05.048868,s3://parisarretes/arretes/2025/2025-00923_2c0b480a.pdf,71.02
2025-00894,"Arrêté n°2025-00894 modifiant provisoirement le stationnement et la circulation à Paris 7ème, le 14 juillet 2025",09/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_orp_invalides.pdf,True,"09/07/2025Arrêté n°2025-00894 modifiant provisoirement le stationnement et la circulation à Paris 7ème, le 14 juillet 2025",c574bc03,2025-12-08T05:31:05.055745,s3://parisarretes/arretes/2025/2025-00894_c574bc03.pdf,112.14
2025-00889,"Arrêté n°2025-00889 du 8 juillet 2025 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 7ème, 8ème, 15ème et 16ème à l’occasion des festivités du 14 juillet 2025",08/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_prefectoral_ndeg2025-00889_du_8_juillet_2025_modifiant_provisoirement_la_circulation_et_le_stationnement_dans_plusieurs_voies_a_paris_7eme_8eme_15eme_et_16eme_a_l_occasion_des_festivites_du_14_juillet_2025.pdf,True,"08/07/2025Arrêté n°2025-00889 du 8 juillet 2025 modifiant provisoirement la circulation et le stationnement dans plusieurs voies à Paris 7ème, 8ème, 15ème et 16ème à l’occasion des festivités du 14 ju",5480ee5f,2025-12-08T05:31:05.057517,s3://parisarretes/arretes/2025/2025-00889_5480ee5f.pdf,1165.11
2025-00878,Arrêté n° 2025-00878 du 5 juillet 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de la Capitale à l'occasion du défilé militaire du 14 juillet 2025,05/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_14_juillet_ceremonie_gouvernementale_logo.pdf,True,05/07/2025Arrêté n° 2025-00878 du 5 juillet 2025 modifiant provisoirement le stationnement et la circulation dans certaines voies de la Capitale à l'occasion du défilé militaire du 14 juillet 2025,69072e93,2025-12-08T05:31:05.060000,s3://parisarretes/arretes/2025/2025-00878_69072e93.pdf,1242.3
2025-00866,"Arrêté n°2025-00866 modifiant provisoirement le stationnement et la circulation dans certaines voies à Paris 8ème, à l'occasion des manifestations ""Piétonisation des Champs Elysées"" et ""Carnaval Tropical"" le 6 juillet 2025",03/07/2025,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_publication_2025-00866_du_3_juillet_2025.pdf,True,"03/07/2025Arrêté n°2025-00866 modifiant provisoirement le stationnement et la circulation dans certaines voies à Paris 8ème, à l'occasion des manifestations ""Piétonisation des Champs Elysées"" et ""Carn",eccd5a6c,2025-12-08T05:31:05.061943,s3://parisarretes/arretes/2025/2025-00866_eccd5a6c.pdf,1107.15
