numero_arrete,titre,date_publication,lien,pdf_url,is_circulation,contenu_preview,file_hash,date_scrape,pdf_s3_url,poids_pdf_ko
2024-00648,Arrêté n°2024-00648 portant renouvellement d’un périmètre de protection et différentes mesures de police applicables à l’occasion du procès en appel de l’attentat de Nice du 23 mai au 14 juin 2024,22/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00648_22052024.pdf,False,22/05/2024Arrêté n°2024-00648 portant renouvellement d’un périmètre de protection et différentes mesures de police applicables à l’occasion du procès en appel de l’attentat de Nice du 23 mai au 14 jui,df4be814,2025-12-20T05:28:19.133932,s3://parisarretes/arretes/2025/2024-00648_df4be814.pdf,467.1
2024-00647,"Arrêté n°2024-00647 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre, 8e, 9e, 16e et 17e arrondissements à l'occasion de la course pédestre ""ADIDAS 10K PARIS""",22/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2024-00647_du_22_mai_2024.pdf,True,"22/05/2024Arrêté n°2024-00647 modifiant provisoirement le stationnement et la circulation dans plusieurs voies à Paris Centre, 8e, 9e, 16e et 17e arrondissements à l'occasion de la course pédestre ""AD",8e8950b5,2025-12-20T05:28:19.134312,s3://parisarretes/arretes/2025/2024-00647_8e8950b5.pdf,1560.51
2024-00646,"Arrêté n°2024-00646 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs le vendredi 24 mai 2024 dans le département des Hauts-de-Seine (92)",22/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00646_22052024.pdf,False,"22/05/2024Arrêté n°2024-00646 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs le vendredi 24 mai 2024 dans le département des Haut",8f2c82e0,2025-12-20T05:28:19.134696,s3://parisarretes/arretes/2025/2024-00646_8f2c82e0.pdf,568.13
2024-00645,Arrêté n°2024-00645 portant mesures de police applicables le vendredi 24 mai 2024 dans le département des Hauts-de-Seine (92),22/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00645_22052024.pdf,False,22/05/2024Arrêté n°2024-00645 portant mesures de police applicables le vendredi 24 mai 2024 dans le département des Hauts-de-Seine (92),2b49e086,2025-12-20T05:28:19.134870,s3://parisarretes/arretes/2025/2024-00645_2b49e086.pdf,399.0
2024-00643,Arrêté n°2024-00643 modifiant provisoirement la circulation et le stationnement rue de la Victoire et rue Saint-Georges à Paris 9e le 26 mai 2024,21/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00643_21052024.pdf.pdf,True,21/05/2024Arrêté n°2024-00643 modifiant provisoirement la circulation et le stationnement rue de la Victoire et rue Saint-Georges à Paris 9e le 26 mai 2024,6c7dcb22,2025-12-20T05:28:19.135036,s3://parisarretes/arretes/2025/2024-00643_6c7dcb22.pdf,64.12
2024-00642,"Arrêté n°2024-00642 modifiant provisoirement la circulation à loccasion de l'évènement ""Le grand pique-nique des Champs"" et créant une aire piètonne temporaire dans certaines voies du 8e arrondissement le 26 mai 2024",21/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_n_2024_00642_du_21_mai_2024_logopdf.pdf,True,"21/05/2024Arrêté n°2024-00642 modifiant provisoirement la circulation à loccasion de l'évènement ""Le grand pique-nique des Champs"" et créant une aire piètonne temporaire dans certaines voies du 8e arr",ac455c5c,2025-12-20T05:28:19.135421,s3://parisarretes/arretes/2025/2024-00642_ac455c5c.pdf,1142.8
2024-00638,Arrêté n°2024-00638 portant mesures de police applicables à Paris à l'occasion d'une manifestation le mardi 21 mai 2024,20/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00638_perimetrique_eurosatory_21_mai_2024_sans_signature_pp.pdf,False,20/05/2024Arrêté n°2024-00638 portant mesures de police applicables à Paris à l'occasion d'une manifestation le mardi 21 mai 2024,fe2cf19f,2025-12-20T05:28:19.135601,s3://parisarretes/arretes/2025/2024-00638_fe2cf19f.pdf,1135.92
2024-00637,Arrêté n°2024-00637 portant interdiction des regroupements de consommateurs de cocaïne base dans certains secteurs de Paris et de la Seine-Saint-Denis du 20 mai au 30 septembre 2024 inclus,20/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00637_interdiction_regroupement_consommateurs_crack_20_mai_30_septembre_2024_sans_signature_pp.pdf,False,20/05/2024Arrêté n°2024-00637 portant interdiction des regroupements de consommateurs de cocaïne base dans certains secteurs de Paris et de la Seine-Saint-Denis du 20 mai au 30 septembre 2024 inclus,2311fdcf,2025-12-20T05:28:19.135765,s3://parisarretes/arretes/2025/2024-00637_2311fdcf.pdf,1785.43
2024-00636,"Arrêté n°2024-00636 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs dans le cadre du tournoi international de tennis Roland Garros du samedi 25 mai 2024 au dimanche 9 juin 2024 inclus",17/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00636_drones_roland_garros_25_mai_2024.pdf,False,"17/05/2024Arrêté n°2024-00636 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs dans le cadre du tournoi international de tennis Rol",6be9c084,2025-12-20T05:28:19.136146,s3://parisarretes/arretes/2025/2024-00636_6be9c084.pdf,467.7
2024-00635,Arrêté n°2024-00635 modificatif l',17/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024_00635_modificatif_palpations_ratp_ligne_t3b_sans_signature.pdf,False,"17/05/2024Arrêté n°2024-00635 modificatif l'arrêté n°2024-00270 autorisant les agents agréés du service interne de sécurité de la RATP à procéder à des palpations de sécurité dans certaines stations, ",00e63c23,2025-12-20T05:28:19.136520,s3://parisarretes/arretes/2025/2024-00635_00e63c23.pdf,1008.09
2024-00633,Arrêté n°2024-00633 modifiant l’,16/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-0633_16052024.pdf,False,16/05/2024Arrêté n°2024-00633 modifiant l’arrêté n°2024-00541 modifiant provisoirement le stationnement et la circulation dans certaines voies à Paris 16e à l'occasion des Internationaux de France de ,525286be,2025-12-20T05:28:19.136873,s3://parisarretes/arretes/2025/2024-00633_525286be.pdf,66.75
2024-00630,Arrêté n° 2024-00630 du 15 mai 2024 portant mesures de police applicables à Paris à l’occasion d’une manifestation le jeudi 16 mai 2024,16/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00630_perimetrique_pompiers_16_mai_2024.pdf,False,16/05/2024Arrêté n° 2024-00630 du 15 mai 2024 portant mesures de police applicables à Paris à l’occasion d’une manifestation le jeudi 16 mai 2024,5acfc778,2025-12-20T05:28:19.137047,s3://parisarretes/arretes/2025/2024-00630_5acfc778.pdf,301.01
2024-00629,"Arrêté n°2024-00629 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion d’une manifestation à Paris le jeudi 16 mai 2024",15/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00629_15052024.pdf,False,"15/05/2024Arrêté n°2024-00629 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion d’une manifestation à Paris le jeudi 16",9e2a93ff,2025-12-20T05:28:19.137217,s3://parisarretes/arretes/2025/2024-00629_9e2a93ff.pdf,485.87
2024-00626,"Arrêté n°2024-00626 modifiant provisoirement la circulation dans le quartier du Marais à Paris Centre à l’occasion de la Fête de la Musique, le 21 juin 2024",15/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00626_15052024.pdf,True,"15/05/2024Arrêté n°2024-00626 modifiant provisoirement la circulation dans le quartier du Marais à Paris Centre à l’occasion de la Fête de la Musique, le 21 juin 2024",bae719e5,2025-12-20T05:28:19.137399,s3://parisarretes/arretes/2025/2024-00626_bae719e5.pdf,671.59
2024-00627,"Arrêté n°2024-00627 modifiant provisoirement le stationnement et la circulation à Paris 6e, du 17 au 18 mai 2024, à l’occasion du 42e pèlerinage de Pentecôte Paris-Chartres",15/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00627_15052024.pdf,True,"15/05/2024Arrêté n°2024-00627 modifiant provisoirement le stationnement et la circulation à Paris 6e, du 17 au 18 mai 2024, à l’occasion du 42e pèlerinage de Pentecôte Paris-Chartres",301d3984,2025-12-20T05:28:19.137562,s3://parisarretes/arretes/2025/2024-00627_301d3984.pdf,66.95
2024-00625,Arrêté 2024-00625 portant interdiction partielle d'une manifestation déclarée à Paris pour le mardi 14 mai 2024,13/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024-00625.pdf,False,13/05/2024Arrêté 2024-00625 portant interdiction partielle d'une manifestation déclarée à Paris pour le mardi 14 mai 2024,731c21a4,2025-12-20T05:28:19.137729,s3://parisarretes/arretes/2025/2024-00625_731c21a4.pdf,90.23
2024-00624,Arrêté 2024-00624 portant interdiction partielle d'une manifestation déclarée à Paris pour le mardi 14 mai 2024,13/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024-00624.pdf,False,13/05/2024Arrêté 2024-00624 portant interdiction partielle d'une manifestation déclarée à Paris pour le mardi 14 mai 2024,1cbd0960,2025-12-20T05:28:19.137894,s3://parisarretes/arretes/2025/2024-00624_1cbd0960.pdf,88.99
2024-00619,Arrêté n°2024-00619 portant interdiction partielle d'une manifestation déclarée à Paris pour le lundi 13 mai 2024,12/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/km_c2872024051117230.pdf,False,12/05/2024Arrêté n°2024-00619 portant interdiction partielle d'une manifestation déclarée à Paris pour le lundi 13 mai 2024,9357a8ca,2025-12-20T05:28:19.138056,s3://parisarretes/arretes/2025/2024-00619_9357a8ca.pdf,175.99
2024-00620,Arrêté n°2024-00620 portant interdiction partielle d'une manifestation déclarée à Paris pour le lundi 13 mai 2024,12/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00620.pdf,False,12/05/2024Arrêté n°2024-00620 portant interdiction partielle d'une manifestation déclarée à Paris pour le lundi 13 mai 2024,fa2062cd,2025-12-20T05:28:19.138217,s3://parisarretes/arretes/2025/2024-00620_fa2062cd.pdf,187.27
2024-00618,"Arrêté n°2024-00618 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion d’une manifestation de voie publique prévue le 11 mai 2024 à Paris",10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00618_10052024.pdf,False,"10/05/2024Arrêté n°2024-00618 autorisant la captation, l’enregistrement et la transmission d’images au moyen de caméras installées sur des aéronefs à l’occasion d’une manifestation de voie publique pr",ba452c1b,2025-12-20T05:28:19.138616,s3://parisarretes/arretes/2025/2024-00618_ba452c1b.pdf,662.87
2024-00617,Arrêté n°2024-00617 portant mesures de police applicables à Paris à l'occasion d'une manifestation le dimanche 12 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00617_10052024.pdf,False,10/05/2024Arrêté n°2024-00617 portant mesures de police applicables à Paris à l'occasion d'une manifestation le dimanche 12 mai 2024,7243faa3,2025-12-20T05:28:19.138807,s3://parisarretes/arretes/2025/2024-00617_7243faa3.pdf,405.23
2024-00616,Arrêté n°2024-00616 du 10 mai 2024 modifiant provisoirement la circulation et le stationnement rue de la Victoire et rue Saint-Georges à Paris 9ème le 13 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024_00616_10052024.pdf,True,10/05/2024Arrêté n°2024-00616 du 10 mai 2024 modifiant provisoirement la circulation et le stationnement rue de la Victoire et rue Saint-Georges à Paris 9ème le 13 mai 2024,94cf1118,2025-12-20T05:28:19.138975,s3://parisarretes/arretes/2025/2024-00616_94cf1118.pdf,82.35
2024-00608,Arrêté n°2024-00608 portant encadrement du déplacement de supporters et instaurant un périmètre comportant certaines mesures de police à l’occasion de la rencontre de football de Ligue 1 du dimanche 12 mai 2024 entre le PSG et le TOULOUSE Football Club,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00608_10052024.pdf,False,10/05/2024Arrêté n°2024-00608 portant encadrement du déplacement de supporters et instaurant un périmètre comportant certaines mesures de police à l’occasion de la rencontre de football de Ligue 1 du ,1a3c34e0,2025-12-20T05:28:19.139366,s3://parisarretes/arretes/2025/2024-00608_1a3c34e0.pdf,681.49
2024-00613,Arrêté n°2024-00613 portant interdiction partielle d'une manifestation déclarée à Paris pour le samedi 11 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00613_interdiction_partielle_manif_said_omar_11_mai_sans_signature-1.pdf,False,10/05/2024Arrêté n°2024-00613 portant interdiction partielle d'une manifestation déclarée à Paris pour le samedi 11 mai 2024,1835a4dd,2025-12-20T05:28:19.139543,s3://parisarretes/arretes/2025/2024-00613_1835a4dd.pdf,1187.44
2024-00612,Arrêté n°2024-00612 portant interdiction partielle d'une manifestation déclarée à Paris pour le vendredi 10 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00612_interdiction_partielle_manif_rdc_nganga_10_mai_sans_signature.pdf,False,10/05/2024Arrêté n°2024-00612 portant interdiction partielle d'une manifestation déclarée à Paris pour le vendredi 10 mai 2024,968525ea,2025-12-20T05:28:19.139710,s3://parisarretes/arretes/2025/2024-00612_968525ea.pdf,1172.09
2024-00611,Arrêté n°2024-00611 portant interdiction partielle d'une manifestation déclarée à Paris pour le vendredi 10 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-611_interdiction_partielle_manif_rdc_bayola_10_mai_sans_signature.pdf,False,10/05/2024Arrêté n°2024-00611 portant interdiction partielle d'une manifestation déclarée à Paris pour le vendredi 10 mai 2024,5d4f0087,2025-12-20T05:28:19.139878,s3://parisarretes/arretes/2025/2024-00611_5d4f0087.pdf,1168.02
2024-00610,Arrêté n°2024-00610 portant interdiction partielle d'une manifestation déclarée à Paris pour les vendredi 10 mai 2024 et samedi 11 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-610_interdiction_partielle_manif_rdc_shomongo_10_11_mai_sans_signature.pdf,False,10/05/2024Arrêté n°2024-00610 portant interdiction partielle d'une manifestation déclarée à Paris pour les vendredi 10 mai 2024 et samedi 11 mai 2024,ad180129,2025-12-20T05:28:19.140041,s3://parisarretes/arretes/2025/2024-00610_ad180129.pdf,1298.7
2024-00590,Arrêté n°2024-00590 portant interdiction totale d'une manifestation déclarée à Paris samedi 11 mai 2024,10/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00590_interdiction_manifestation_comite_du_9_mai.pdf,False,10/05/2024Arrêté n°2024-00590 portant interdiction totale d'une manifestation déclarée à Paris samedi 11 mai 2024,30129944,2025-12-20T05:28:19.140205,s3://parisarretes/arretes/2025/2024-00590_30129944.pdf,1327.4
2024-00609,"Arrêté n°2024-00609 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à l'occasion d'une manifestation de voie publique prévue le 09 Mai 2024 à Paris",08/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_drones_manif_palestine_9_mai_2024_sans_signature_1.pdf,False,"08/05/2024Arrêté n°2024-00609 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à l'occasion d'une manifestation de voie publique pr",dac62abe,2025-12-20T05:28:19.140596,s3://parisarretes/arretes/2025/2024-00609_dac62abe.pdf,1309.89
2024-00607,"Arrêté 2024-00607 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à l'occasion de la 33ème journée du championnat de la Ligue 1 de football le 12 mai au Parc des Princes à Paris 16ème",08/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024-00607.pdf,False,"08/05/2024Arrêté 2024-00607 autorisant la captation, l'enregistrement et la transmission d'images au moyen de caméras installées sur des aéronefs à l'occasion de la 33ème journée du championnat de la ",b4a8c3d6,2025-12-20T05:28:19.140953,s3://parisarretes/arretes/2025/2024-00607_b4a8c3d6.pdf,303.4
2024-00606,Arrêté 2024-00606 instituant un périmètre de protection et différentes mesures de police à l'occasion de la 33ème journée du championnat de France de football de ligue 1 au Parc des Princes le dimanche 12 mai,08/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024-00606.pdf,False,08/05/2024Arrêté 2024-00606 instituant un périmètre de protection et différentes mesures de police à l'occasion de la 33ème journée du championnat de France de football de ligue 1 au Parc des Princes ,24eb4eae,2025-12-20T05:28:19.141331,s3://parisarretes/arretes/2025/2024-00606_24eb4eae.pdf,496.09
2024-00605,Arrêté 2024-00605 portant réquisition d'agents de la direction de la voirie et des déplacements de la Ville de Paris en vue de garantir la continuité d'un service minimum de surveillance des tunnels routiers du territoire parisien,08/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024-00605.pdf,False,08/05/2024Arrêté 2024-00605 portant réquisition d'agents de la direction de la voirie et des déplacements de la Ville de Paris en vue de garantir la continuité d'un service minimum de surveillance des,a919b756,2025-12-20T05:28:19.141689,s3://parisarretes/arretes/2025/2024-00605_a919b756.pdf,243.74
2024-00597,Arrêté n°2024-00597 du 7 mai 2024 modifiant provisoirement le stationnement et la circulation les 11 et 12 mai 2024 rue du Commandant Guilbaud à Paris 16ème à l’occasion de la rencontre de football féminine entre le Paris-Saint-Germain Footbal,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00597_07052024.pdf,True,07/05/2024Arrêté n°2024-00597 du 7 mai 2024 modifiant provisoirement le stationnement et la circulation les 11 et 12 mai 2024 rue du Commandant Guilbaud à Paris 16ème à l’occasion de la rencontre de f,e90f9a50,2025-12-20T05:28:19.142064,s3://parisarretes/arretes/2025/2024-00597_e90f9a50.pdf,67.88
2024-00594,Arrêté préfectoral n°2024-00594 du 7 mai 2024 modifiant provisoirement la circulation place Paul-Emile Victor à Paris 8ème le 13 mai 2024,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024-00594_07052024.pdf,True,07/05/2024Arrêté préfectoral n°2024-00594 du 7 mai 2024 modifiant provisoirement la circulation place Paul-Emile Victor à Paris 8ème le 13 mai 2024,481a6806,2025-12-20T05:28:19.142255,s3://parisarretes/arretes/2025/2024-00594_481a6806.pdf,66.71
2024-00595,Arrêté n°2024-00595 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16e et de Boulogne-Billancourt à l'occasion de la rencontre entre le Paris-Saint-Germain et le Toulouse Football Club les 12 et 13 mai 2024,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2024-00595_du_7_mai_2024_logo_pdf.pdf,True,07/05/2024Arrêté n°2024-00595 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 16e et de Boulogne-Billancourt à l'occasion de la rencontre entre le Paris-Saint,22d1d8ac,2025-12-20T05:28:19.142620,s3://parisarretes/arretes/2025/2024-00595_22d1d8ac.pdf,1091.92
2024-00596,Arrêté 2024-00596 portant mesures de police applicables à Paris le mardi 7 mai 2024 à l’occasion du match de demi-finale de la Ligue des Champions,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00596_07052024.pdf,False,07/05/2024Arrêté 2024-00596 portant mesures de police applicables à Paris le mardi 7 mai 2024 à l’occasion du match de demi-finale de la Ligue des Champions,6ce6195c,2025-12-20T05:28:19.142803,s3://parisarretes/arretes/2025/2024-00596_6ce6195c.pdf,486.51
2024-00593,Arrêté préfectoral n°2024-00593 du 07 mai 2024 modifiant provisoirement la circulation avenue Kleber à Paris 16ème le 10 mai 2024,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_2024_00593_07052024.pdf,True,07/05/2024Arrêté préfectoral n°2024-00593 du 07 mai 2024 modifiant provisoirement la circulation avenue Kleber à Paris 16ème le 10 mai 2024,ba92dce7,2025-12-20T05:28:19.142969,s3://parisarretes/arretes/2025/2024-00593_ba92dce7.pdf,80.15
2024-00589,Arrêté n°2024-00589 du lundi 6 mai 2024  instituant un périmètre de protection et différentes mesures de police le mercredi 8 mai 2024 à l'occasion de la cérémonie officielle de la commémoration de l'Armistice de la Seconde Guerre Mondiale,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2024-00589_instituant_un_perimetre_de_protection_ceremonie_du_8mai.pdf,False,07/05/2024Arrêté n°2024-00589 du lundi 6 mai 2024  instituant un périmètre de protection et différentes mesures de police le mercredi 8 mai 2024 à l'occasion de la cérémonie officielle de la commémora,ecd388ef,2025-12-20T05:28:19.143340,s3://parisarretes/arretes/2025/2024-00589_ecd388ef.pdf,321.8
2024-00591,"Arrêté n°2024-00591 autorisant la captation, l'enregistrement et la transmission d'image au moyen de caméras installées sur des aéronefs à l'occasion de la cérémonie officielle de la commémoration de l'Armistice de la seconde guerre Mondiale le 8 mai 2024",07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2024-00591_autorisant_la_captation_l_enregistrement_et_la_transmission_d_image_au_moyen_de_cameras_installees_sur_des_aeronefs_a_l_occasion_de_la_ceremonie_officielle_de_la_commemoration_de_l_armistic.pdf,False,"07/05/2024Arrêté n°2024-00591 autorisant la captation, l'enregistrement et la transmission d'image au moyen de caméras installées sur des aéronefs à l'occasion de la cérémonie officielle de la commémo",2f9d1d35,2025-12-20T05:28:19.143732,s3://parisarretes/arretes/2025/2024-00591_2f9d1d35.pdf,261.35
2024-00592,Arrêté n°2024-00592 portant mesures  de police applicables à Paris à l'occasion de la cérémonie officielle de  commémoration de l'armistice de la Seconde Guerre mondiale le mercredi 8  mai 2024,07/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_ndeg2024-00592_portant_mesures_de_police_a_paris_ceremonie_du_8_mai.pdf,False,07/05/2024Arrêté n°2024-00592 portant mesures  de police applicables à Paris à l'occasion de la cérémonie officielle de  commémoration de l'armistice de la Seconde Guerre mondiale le mercredi 8  mai 2,df668980,2025-12-20T05:28:19.143906,s3://parisarretes/arretes/2025/2024-00592_df668980.pdf,284.54
2024-00588,Arrêté n° 2024-00588  portant autorisation de l’emploi dans deux stations de la Régie autonome des transports parisiens d’un traitement algorithmique des images issues d’un système de vidéoprotection  du 7 au 14 mai 2024,06/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/acfrogcenckluswi_t5vvcfnawlypik3gyq1xjkujlovvgktibtyxzfxc3y0q30fqae7tg66vkkfx0wfniauuldrsf281fk9_bwydiykhnpbocpp1pymmbzivz4qjfe9zrrpavh3rus3xldy_4fm.pdf,False,06/05/2024Arrêté n° 2024-00588  portant autorisation de l’emploi dans deux stations de la Régie autonome des transports parisiens d’un traitement algorithmique des images issues d’un système de vidéop,d5c5724c,2025-12-20T05:28:19.144311,s3://parisarretes/arretes/2025/2024-00588_d5c5724c.pdf,116.02
2024-00586,"Arrêté n°2024-00586 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 8ème, 16ème et 17ème les 7 et 8 mai 2024, à l’occasion de la Cérémonie Gouvernementale du 79ème anniversaire de la victoire du 8 mai 1945",06/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/arrete_pdf.pdf,True,"06/05/2024Arrêté n°2024-00586 modifiant provisoirement le stationnement et la circulation dans plusieurs voies de Paris 8ème, 16ème et 17ème les 7 et 8 mai 2024, à l’occasion de la Cérémonie Gouvernem",76616826,2025-12-20T05:28:19.144702,s3://parisarretes/arretes/2025/2024-00586_76616826.pdf,74.72
2024-00580,Arrêté 2024-00580 instituant un périmètre de protection et différentes mesures de police applicables à Paris du 5 au 7 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00580_04052024.pdf,False,04/05/2024Arrêté 2024-00580 instituant un périmètre de protection et différentes mesures de police applicables à Paris du 5 au 7 mai 2024,410867c6,2025-12-20T05:28:19.144883,s3://parisarretes/arretes/2025/2024-00580_410867c6.pdf,448.71
2024-00579,Arrêté 2024-00579 instituant un périmètre de protection et différentes mesures de police applicables à Paris 6 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00579_04052024.pdf,False,04/05/2024Arrêté 2024-00579 instituant un périmètre de protection et différentes mesures de police applicables à Paris 6 mai 2024,76d8bba3,2025-12-20T05:28:19.145049,s3://parisarretes/arretes/2025/2024-00579_76d8bba3.pdf,452.32
2024-00578,Arrêté 2024-00578 instituant un périmètre de protection et différentes mesures de police applicables à Paris le 6 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00578_04052024.pdf,False,04/05/2024Arrêté 2024-00578 instituant un périmètre de protection et différentes mesures de police applicables à Paris le 6 mai 2024,f8ac6239,2025-12-20T05:28:19.145216,s3://parisarretes/arretes/2025/2024-00578_f8ac6239.pdf,470.68
2024-00570,Arrêté 2024-00570 portant mesures de police applicables à Paray-Vieille-Poste et Orly les 5 et 7 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00570_03052024.pdf,False,04/05/2024Arrêté 2024-00570 portant mesures de police applicables à Paray-Vieille-Poste et Orly les 5 et 7 mai 2024,c564ffed,2025-12-20T05:28:19.145399,s3://parisarretes/arretes/2025/2024-00570_c564ffed.pdf,486.48
2024-00567,Arrêté 2024-00567 portant mesures de police applicables à Paris le 6 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00567_03052024.pdf,False,04/05/2024Arrêté 2024-00567 portant mesures de police applicables à Paris le 6 mai 2024,a3e05d2d,2025-12-20T05:28:19.145563,s3://parisarretes/arretes/2025/2024-00567_a3e05d2d.pdf,489.98
2024-00566,Arrêté 2024-00566 portant mesures de police applicables à Paris le 6 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00566_03052024.pdf,False,04/05/2024Arrêté 2024-00566 portant mesures de police applicables à Paris le 6 mai 2024,bdf3d777,2025-12-20T05:28:19.145727,s3://parisarretes/arretes/2025/2024-00566_bdf3d777.pdf,481.96
2024-00565,Arrêté 2024-00565 portant mesures de police applicables à Paris les 5 et 7 mai 2024,04/05/2024,,https://www.prefecturedepolice.interieur.gouv.fr/sites/default/files/Documents/2024_00565_03052024.pdf,False,04/05/2024Arrêté 2024-00565 portant mesures de police applicables à Paris les 5 et 7 mai 2024,d07b7a15,2025-12-20T05:28:19.145896,s3://parisarretes/arretes/2025/2024-00565_d07b7a15.pdf,489.89
